,Title,Instrumentalist,Vocalist,Date,Location,Genre,Music Composer,Lyrics Composer,Year of Composition,Recording Info,File ID
5441,Que vivan los novios,Orquesta Víctor Braña,Carlos Dante,1965,Buenos Aires,Tango,"Marvil, Aldo Legui",Ángel Di Rosa,1965,Spanoramic SPL-165,7222
5442,Quedate tranquilo,Orquesta Pedro Laurenz,Martín Podestá,1941-12-02,Buenos Aires,Tango,Luis Rubistein,Luis Rubistein,1941,RCA-Victor 39840 59900,
5443,Quedate tranquilo,Orquesta Roberto Garza,Mercedes Simone,1941-11-21,Buenos Aires,Tango,Luis Rubistein,Luis Rubistein,1941,Odeon 11328 11593,482
5444,Quedémonos aquí,Orquesta José Basso,Floreal Ruiz,1957-03-27,Buenos Aires,Tango,Héctor Stamponi,Homero Expósito,,Odeon 52133 21922,
5445,Quedémonos aquí,Orquesta Miguel Caló,Roberto Mancini,1956-12-21,Buenos Aires,Tango,Héctor Stamponi,Homero Expósito,,Odeon 52094 21720,
5446,Quedémonos aquí,Orquesta Juan Carlos Bera,Carlos Fontán,1958,Buenos Aires,Tango,Héctor Stamponi,Homero Expósito,,,3639
5447,Quedémonos aquí,Orquesta Aníbal Troilo,Nelly Vázquez,1965-01-07,Buenos Aires,Tango,Héctor Stamponi,Homero Expósito,,RCA-Victor AVL-3577 4867,
5448,Quedémonos aquí,Orquesta Raúl Garello,Rosanna Falasca,1976-04-15,Buenos Aires,Tango,Héctor Stamponi,Homero Expósito,,EMI-Odeon 6294,
5449,Quedó en venir a las nueve,Orquesta Miguel Caló,Roberto Arrieta,1945-08-07,Buenos Aires,Tango,Juan Polito,Luis Caruso,,Odeon 30004 14836,
5450,Queja indiana,Orquesta Rodolfo Biagi,Andrés Falgás,1939-10-26,Buenos Aires,Tango,Juan Rodríguez,Juan Velich,1927,Odeon 5609 10145,
5451,Queja indiana,Orquesta Héctor Varela,Instrumental,1974,Buenos Aires,Tango,Juan Rodríguez,Juan Velich,1927,Microfón SE-60158,645
5452,Queja melodiosa,Orquesta Típica Victor,Ernesto Famá,1930-03-20,Buenos Aires,Tango,José María Rizzuti,"L. N. López, Osvaldo Cruz Montenegro",,RCA-Victor 47403 60064,1479
5453,Quejas de bandoneón,Orquesta Aníbal Troilo,Instrumental,1944-09-27,Buenos Aires,Tango,Juan de Dios Filiberto,,,RCA-Victor 60-0560 79871,
5454,Quejas de bandoneón,Orquesta Aníbal Troilo,Instrumental,1958-12-16,Buenos Aires,Tango,Juan de Dios Filiberto,,,Odeon 52496 23722,1442
5455,Quejas de bandoneón,Orquesta Osvaldo Pugliese,Instrumental,1977-06-14,Buenos Aires,Tango,Juan de Dios Filiberto,,,Odeon 6933 43553,
5456,Quejas de bandoneón,Orquesta Pedro Laurenz,Instrumental,1952-06-25,Buenos Aires,Tango,Juan de Dios Filiberto,,,Pampa 11038 MAI 708,
5457,Quejas de bandoneón,Orquesta Rodolfo Biagi,Instrumental,1941-10-07,Buenos Aires,Tango,Juan de Dios Filiberto,,,Odeon 5626 11490,
5458,Quejas de bandoneón,Orquesta Aníbal Troilo,Instrumental,1952,Buenos Aires,Tango,Juan de Dios Filiberto,,,T.K. S 5100 226,
5459,Quejas de bandoneón,Orquesta Carlos Di Sarli,Instrumental,1952,Buenos Aires,Tango,Juan de Dios Filiberto,,,Music Hall 1026-A BA 1049,
5460,Quejas de bandoneón,Orquesta José Basso,Instrumental,1970,Japón,Tango,Juan de Dios Filiberto,,,Music Hall 70730,
5461,Quejas de Montmartre,Orquesta Ricardo Malerba,Alberto Sánchez,1956-03-16,Buenos Aires,Vals,Georges Van Parys,,,Odeon 33251,
5462,Quejas del alma [b],Orquesta Ricardo Tanturi,Osvaldo Ribó,1947-10-31,Buenos Aires,Vals,Domingo Julio Vivas,Juan Mazaroni,,RCA-Victor 60-1483 83737,
5463,Quejas del alma [b],,Carlos Gardel,1931-10-27,Buenos Aires,Vals,Domingo Julio Vivas,Juan Mazaroni,,Odeon 18865 6920,7077
5464,Quejumbroso,Orquesta Osvaldo Pugliese,Instrumental,1959-07-23,Buenos Aires,Tango,Oscar Herrero,,,Odeon 52533 24257,314
5465,Quemá esas cartas,,Enzo Valentino,1952,Buenos Aires,Tango,Raúl de los Hoyos,Manuel Romero,,T.K.,
5466,Quemá esas cartas,Orquesta Graciano Gómez,Nina Miranda,1956,Buenos Aires,Tango,Raúl de los Hoyos,Manuel Romero,,Odeon,
5467,Quemá esas cartas,Orquesta Jorge Dragone,Enzo Valentino,1963,Buenos Aires,Tango,Raúl de los Hoyos,Manuel Romero,,Discofonía,
5468,Quemá esas cartas,Orquesta Roberto Pansera,Enzo Valentino,1968,Buenos Aires,Tango,Raúl de los Hoyos,Manuel Romero,,Alanicky 6085509,
5469,Quemá esas cartas,Guitarras José Canet,Guillermo Rico,1973,Buenos Aires,Tango,Raúl de los Hoyos,Manuel Romero,,RCA-Victor,
5470,Quemá esas cartas [b],Conjunto Héctor Mauré,Héctor Mauré,1963-04-16,Buenos Aires,Vals,Alberto Cosentino,Juan Pedro López,,Odeon DTOA-1501 28899,7505
5471,Quereme un poquito,Orquesta Ricardo Tanturi,Alberto Guzmán,1959-01-29,Buenos Aires,Tango,Mario Rafaelli,Pedro Fernández Sagardi,,RCA-Victor AVE-169 KAAB878,
5472,Querida Buenos Aires,Orquesta Hernán Valencia,Leandro Ponte,2009,Buenos Aires,Tango,Fernando Falcoff,Nicolás Falcoff,,Sura Music FF061,7110
5473,Quién,Orquesta Aníbal Troilo,Ángel Cárdenas,1956-07-18,Buenos Aires,Tango,Osvaldo Manzi,Luis Lira,,TK E-10102 1263,749
5474,Quién,Orquesta Osvaldo Pugliese,Jorge Maciel,1958-03-26,Buenos Aires,Tango,Osvaldo Manzi,Luis Lira,,Odeon 52327 22930,
5475,Quién canta mejor que yo,Orquesta Ricardo Tanturi,Enrique Campos,1944-01-21,Buenos Aires,Milonga,Ricardo Tanturi,Enrique Dizeo,,RCA-Victor 60-0332 79513,
5476,Quién eres tú,Orquesta Osmar Maderna,Pedro Dátila,1947-07-02,Buenos Aires,Vals,Agustín Magaldi,Mario Battistella,,RCA-Victor 60-1368,
5477,Quién hubiera dicho,Orquesta Armando Pontier,Julio Sosa,1955-10-04,Buenos Aires,Tango,Rodolfo Sciammarella,Luis César Amadori,1932,RCA-Victor 68-2251 S-4706,
5478,Quién hubiera dicho,Orquesta Ángel Vargas dir: Eduardo Del Piano,Ángel Vargas,1949-07-04,Buenos Aires,Tango,Rodolfo Sciammarella,Luis César Amadori,1932,RCA-Victor 60-1806 91323,
5479,Quién hubiera dicho,Orquesta Leopoldo Federico,Julio Sosa,1961-07-25,Buenos Aires,Tango,Rodolfo Sciammarella,Luis César Amadori,1932,CBS-Columbia 8307 2613,
5480,Quién hubiera dicho,,Adriana Varela,1994,Buenos Aires,Tango,Rodolfo Sciammarella,Luis César Amadori,1932,Melopea CDMSE 5065 Corazones perversos,490
5481,Quién hubiera dicho,Conjunto dir: Esteban Morgado,Adriana Varela,1996,Buenos Aires,Tango,Rodolfo Sciammarella,Luis César Amadori,1932,Melopea/ND ND-02 Tango en vivo,
5482,Quién iba a decir,,Gabriela Novaro,2005,Buenos Aires,Tango,Saúl Cosentino,Ernesto Pierro,1999,Particular S/Nº,6356
5483,Quién lo habría de pensar,Orquesta Aníbal Troilo,Roberto Rufino,1963-05-14,Buenos Aires,Tango,Roberto Rufino,Alberto Laureano Martínez,1963,RCA-Victor AVL-4251 3830,
5484,Quién más que yo,Orquesta Francisco Canaro,"Carlos Roldán, Guillermo Rico",1945-05-16,Buenos Aires,Tango,Mario Canaro,Héctor Marcó,,Odeon 5269 14624,
5485,Quién más quién menos,Orquesta Alfredo De Angelis,Carlos Dante,1953-04-14,Buenos Aires,Tango,Enrique Santos Discépolo,Enrique Santos Discépolo,1934,Odeon 55632-A 18870,
5486,Quién no tuvo un amor,Orquesta José García,Alfredo Rojas,1944-06-01,Buenos Aires,Tango,Vicente Demarco,Vicente Demarco,,Odeon 7416 13823,
5487,Quién será,,Amanda Ledesma,1940,Buenos Aires,Vals,Luis Visca,Luis Rubistein,1940,RCA-Victor 39031B,6914
5488,Quién sino tú,Orquesta Carlos Di Sarli,"Jorge Durán, Roberto Florio",1956-12-19,Buenos Aires,Canción,Edmundo Rivero,Edmundo Rivero,,RCA-Victor 1A-1177 T0038,
5489,Quién sos,Orquesta Típica Fervor de Buenos Aires,Instrumental,2006,Buenos Aires,Tango,Javier Arias,,,Particular 36358,6270
5490,Quién te iguala,Orquesta Carlos Di Sarli,Instrumental,1952,Buenos Aires,Tango,Alejandro Michetti,Francisco Bohigas,,Music Hall 1022-B BA 1042,
5491,Quién te ve,Sexteto Carlos Di Sarli,Santiago Devin,1929-12-31,Buenos Aires,Tango,Juan Rodríguez,Enrique Cadícamo,,RCA-Victor 47282 44941,
5492,Quién te ve,,Tita Merello,1929,Buenos Aires,Tango,Juan Rodríguez,Enrique Cadícamo,,RCA-Victor 47243,
5493,Quién tiene tu amor,Orquesta Alfredo De Angelis,Juan Carlos Godoy,1958-08-21,Buenos Aires,Tango,Leopoldo Díaz Vélez,Leopoldo Díaz Vélez,,Odeon 52395 23399,884
5494,Quién tiene tu amor,Orquesta Ángel Vargas dir: Luis Stazo,Ángel Vargas,1958-12-11,Buenos Aires,Tango,Leopoldo Díaz Vélez,Leopoldo Díaz Vélez,,RCA-Victor 1A-1762 JAAB-0802,
5495,Quién tuviera dieciocho años,,Carlos Gardel,1931-10-27,Buenos Aires,Tango,Guillermo Barbieri,Guillermo Barbieri,,Odeon 18866 6921,1672
5496,Quién tuviera dieciocho años,Orquesta Ángel D'Agostino,Ángel Vargas,1944-01-31,Buenos Aires,Tango,Guillermo Barbieri,Guillermo Barbieri,,RCA-Victor 60-0348 79523,
5497,Quiere fumar,,Roberto Quiroga,1945,Buenos Aires,Tango,Tito Ribero,Enrique Dizeo,,RCA-Victor 60-0661,1524
5498,Quiero huir de mí,Orquesta Aníbal Troilo,"Roberto Goyeneche, Roberto Rufino",1963-05-14,Buenos Aires,Vals,Manuel Sucher,Roberto Cantoral,1961,RCA-Victor AVL-3486 3831,
5499,Quiero huir de mí,Orquesta Aníbal Troilo,"Roberto Goyeneche, Roberto Rufino",1963-05-14,Buenos Aires,Vals,Manuel Sucher,Roberto Cantoral,1961,RCA-Victor 31A 4251 3831,
5500,Quiero huir de mí,Orquesta Miguel Caló,"Roberto Luque, Trío Los Cóndores",1961-10-10,Buenos Aires,Vals,Manuel Sucher,Roberto Cantoral,1961,Odeon 52736 27021,
5501,Quiero llenarme de ti,Orquesta Alfredo De Angelis,Alberto Cuello,1967-12-28,Buenos Aires,Arr. en tango,"Oscar Anderle, Sandro","Oscar Anderle, Sandro",,Odeon 7255-A 34198,
5502,Quiero saber,Orquesta Donato Racciatti,"Nina Miranda, Víctor Ruiz",,,Polca,Donato Racciatti,,,,
5503,Quiero verte una vez más,Orquesta Alfredo De Angelis,Alberto Cuello,1965-06-23,Buenos Aires,Tango,Mario Canaro,José María Contursi,1939,Odeon 81-A 31468,
5504,Quiero verte una vez más,Orquesta Osvaldo Pugliese,Alberto Morán,1950-03-07,Buenos Aires,Tango,Mario Canaro,José María Contursi,1939,Odeon 30609 17583,
5505,Quiero verte una vez más,Orquesta Rodolfo Biagi,Jorge Ortiz,1940-07-16,Buenos Aires,Tango,Mario Canaro,José María Contursi,1939,Odeon 5614 10602,
5506,Quiero verte una vez más,,Jorge Falcón,1984,Buenos Aires,Tango,Mario Canaro,José María Contursi,1939,Columbia-CBS,826
5507,Quiero volver al colegio,Orquesta Alberto Di Paulo,Roberto Rufino,1974,Buenos Aires,Tango,Roberto Rufino,Antonio Chidichimo,,BGH 3171,
5508,Quiero volver al colegio,Orquesta Omar Valente,Roberto Rufino,1981,Buenos Aires,Tango,Roberto Rufino,Antonio Chidichimo,,Micronda 5037-B,
5509,Quietito,Orquesta Alfredo De Angelis,Instrumental,1981,Buenos Aires,Tango,Alfredo De Angelis,Alfonso Casini,,Microfón 60171,
5510,Quimera,Orquesta Florindo Sassone,Ángel Díaz,1948-05-11,Buenos Aires,Tango,"Luis Viapiana, Juan Manuel González",Roberto Aubriot Barboza,1933,RCA-Victor 60-1593 83916,1125
5511,Quimeras,Solo de bandoneón de Pedro Maffia,Instrumental,1927-11-15,Buenos Aires,Tango,Eugenio Nobile,,,Odeon,
5512,Quinto año,Orquesta Osvaldo Pugliese,Adrián Guida,1981-07-01,Buenos Aires,Tango,Osvaldo Tarantino,Juanca Tavera,1979,Odeon 6449 45881,
5513,Quinto año,Orquesta Osvaldo Pugliese,Adrián Guida,1986-11-26,Buenos Aires,Tango,Osvaldo Tarantino,Juanca Tavera,1979,Odeon En el Colón,316
5514,Quisiera amarte menos,Orquesta Francisco Canaro,Ernesto Famá,1933-12-11,Buenos Aires,Vals,Francisco Canaro,Luis César Amadori,,Odeon,1692
5515,"Quito, novia del cielo",,Carlos Bermúdez,1970,Ecuador,Pasillo,Homero Hidrobo,Homero Hidrobo,,Fadisal,
5516,Racconto,Orquesta Aníbal Troilo,Nelly Vázquez,1965-11-25,Buenos Aires,Tango,Carlos García,Margarita Durán,,RCA-Victor AVL-3632 5522,
5517,Racconto,Orquesta Carlos García,Oscar Alonso,1970-12-19,Buenos Aires,Tango,Carlos García,Margarita Durán,,Vedette (Odeon) LVD-7001,
5518,Racconto,Orquesta Miguel Caló,Roberto Rufino,1966-11-17,Buenos Aires,Tango,Carlos García,Margarita Durán,,Odeon LDB-114 33019,
5519,Racconto,Orquesta Miguel Caló,Roberto Rufino,1966-11-17,Buenos Aires,Tango,Carlos García,Margarita Durán,,Odeon LDB-114 33019,
5520,Racconto,Orquesta Osvaldo Pugliese,Instrumental,1982-08-03,Buenos Aires,Tango,Carlos García,Margarita Durán,,Odeon 6550 46265,
5521,Racing Club,Orquesta Alfredo Gobbi,Instrumental,1949-10-13,Buenos Aires,Tango,Vicente Greco,Carlos Pesce,,RCA-Victor 60-1854 91429,
5522,Racing Club,Orquesta Ángel D'Agostino,Instrumental,1946-03-29,Buenos Aires,Tango,Vicente Greco,Carlos Pesce,,RCA-Victor 60-0911 82052,750
5523,Racing Club,Orquesta Carlos Di Sarli,Instrumental,1940-07-04,Buenos Aires,Tango,Vicente Greco,Carlos Pesce,,RCA-Victor 39017 39361,
5524,Racing Club,Sexteto Carlos Di Sarli,Instrumental,1930-06-03,Buenos Aires,Tango,Vicente Greco,Carlos Pesce,,RCA-Victor 47438 60288,
5525,Racing Club,Orquesta Rodolfo Biagi,Instrumental,1950-09-13,Buenos Aires,Tango,Vicente Greco,Carlos Pesce,,Odeon 55161 17794,
5526,Ramayón,,Nelly Omar,1997-11-12,Buenos Aires,Tango,Cristóbal Herreros,Homero Manzi,,Magenta 512.510,4403
5527,Ramona [Cadícamo],Orquesta Rodolfo Biagi,Hugo Duval,1956-08-28,Buenos Aires,Vals,Mabel Wayne,Enrique Cadícamo,,Columbia 15260 949,
5528,Ramona [Cadícamo],,Carlos Gardel,1928-10-11,París,Vals,Mabel Wayne,Enrique Cadícamo,,Odeon 18252 KI-1856/1,7666
5529,Rancherita de mi amor,Orquesta Pedro Maffia,Francisco Fiorentino,1931,Buenos Aires,Ranchera,Alejandro Scarpino,José Fernández,,Columbia Record 6030-A,
5530,Raúl,Orquesta Carlos Di Sarli,Mercedes Carné,1931,Buenos Aires,Foxtrot,Emilio Sarno,Vicente Planells del Campo,,Brunswick 2205-B,
5531,Rawson,,Instrumental,1968-11-11,Buenos Aires,Tango,Eduardo Arolas,Gabriel Clausi,,RCA-Victor,751
5532,Rawson,Orquesta Enrique De Lorenzo,Instrumental,1928-03-20,Buenos Aires,Tango,Eduardo Arolas,Gabriel Clausi,,Victor 80815-A BAVE-44010,7231
5533,Rayero,Quinteto Pirincho - Francisco Canaro,Instrumental,1950-08-01,Buenos Aires,Tango,"Francisco Canaro, Luis Riccardi",,,Columbia 301001 MAI 42,1558
5534,Rayito,Orquesta Alfredo De Angelis,Instrumental,1952-11-14,Buenos Aires,Tango,Alfonso Lacueva,,1926,Odeon 55559-A 18707,
5535,Razón quinta,Orquesta Eduardo Bianco,Eduardo Bianco,1928-10-29,Paris,Tango,Eduardo Bianco,Eduardo Bianco,,Odeon,7074
5536,Re fa si,Orquesta Alfredo De Angelis,Instrumental,1959-11-13,Buenos Aires,Tango,Enrique Delfino,,,Odeon 52587-B 24704,
5537,Re fa si,Orquesta Rodolfo Biagi,Instrumental,1940-12-26,Buenos Aires,Tango,Enrique Delfino,,,Odeon 5618 10941,610
5538,Re fa si,Orquesta Carlos Di Sarli,Instrumental,1952,Buenos Aires,Tango,Enrique Delfino,,,Music Hall 1025-A BA 1047,
5539,Re fa si,Quinteto Añoranzas - Dir: Alberto Caracciolo,Instrumental,1970,Buenos Aires,Tango,Enrique Delfino,,,Discomundo 32000,3659
5540,Re fa si,Orquesta José Basso,Instrumental,1970,Japón,Tango,Enrique Delfino,,,Music Hall 70730,
5541,Rebelde,Orquesta Carlos Di Sarli,Mercedes Carné,1931,Buenos Aires,Tango,Francisco Loiacono,Francisco Loiacono,1931,Brunswick 2208-A 2519,1544
5542,Rebeldía,Orquesta dir: Martín Darré,Susy Leiva,1964-10-02,Buenos Aires,Tango,"Roberto Nievas Blanco, Oscar Rubens","Roberto Nievas Blanco, Oscar Rubens",1946,,1527
5543,Rebeldía,Orquesta Miguel Caló,Raúl Iriarte,1947-01-21,Buenos Aires,Tango,"Roberto Nievas Blanco, Oscar Rubens","Roberto Nievas Blanco, Oscar Rubens",1946,Odeon 30016 16234,
5544,Rebeldía,Orquesta Osmar Maderna,Pedro Dátila,1946-11-23,Buenos Aires,Tango,"Roberto Nievas Blanco, Oscar Rubens","Roberto Nievas Blanco, Oscar Rubens",1946,RCA-Victor 60-1177,
5545,Recién,Orquesta Osvaldo Pugliese,Abel Córdoba,1980-09-10,Buenos Aires,Tango,Osvaldo Pugliese,Homero Manzi,1943,Odeon 6550 45455,
5546,Recién,Orquesta Pedro Laurenz,Alberto Podestá,1943-09-22,Buenos Aires,Tango,Osvaldo Pugliese,Homero Manzi,1943,Odeon 7632 13169,1282
5547,Recién,Orquesta Ricardo Tanturi,Enrique Campos,1944-03-24,Buenos Aires,Tango,Osvaldo Pugliese,Homero Manzi,1943,RCA-Victor 60-0392 79588,
5548,Recién,Orquesta Alberto Di Paulo,Nelly Omar,1983-07-04,Buenos Aires,Tango,Osvaldo Pugliese,Homero Manzi,1943,Magenta 12.001,
5549,Recital a la infancia,Orquesta Osvaldo Requena,Roberto Rufino,1973,Buenos Aires,Canción,Horacio Guarany,Horacio Guarany,,Microfón I 457,
5550,Recoleta,Orquesta Pedro Maffia,Instrumental,1930,Buenos Aires,Tango,Alejandro Pereyra,,,Columbia Record 6005-B,
5551,Reconquista 890,Conjunto Fernando Otero,Instrumental,2009,Nueva York,,,,,,7244
5552,Recordando a Discépolo [Selección],Orquesta Aníbal Troilo,Instrumental,1963-04-25,Buenos Aires,Tango,Enrique Santos Discépolo,,,RCA-Victor AVL-3461 3805,
5553,Recordándote,,Carlos Gardel,1929-10-23,Buenos Aires,Tango,Guillermo Barbieri,José De Grandis,1929,Odeon 18802 5118/1,1322
5554,Recordándote,Orquesta José Basso,Alfredo Belusi,1957-09-27,Buenos Aires,Tango,Guillermo Barbieri,José De Grandis,1929,Odeon 52275 22528,
5555,Recordándote,Orquesta Leopoldo Federico,Julio Sosa,1961-08-10,Buenos Aires,Tango,Guillermo Barbieri,José De Grandis,1929,CBS-Columbia 8307 2636,
5556,Recordándote,Orquesta Aníbal Troilo,Carlos Olmedo,1955,Buenos Aires,Tango,Guillermo Barbieri,José De Grandis,1929,T.K. S 5400 1032,3351
5557,Recordar,,"Imperio Argentina, Manolo Russel",1931,España,Vals,Charles Borel-Clerc,J. Salado,,,1149
5558,Recostado en un farol,Orquesta Juan Carlos Cobián,Francisco Fiorentino,1928-07-18,Buenos Aires,Tango,Luis Mottolese,Ismael Aguilar,,Victor,1297
5559,Recuerdo,Orquesta Aníbal Troilo,Instrumental,1967-08-10,Buenos Aires,Tango,Osvaldo Pugliese,Eduardo Moreno,1924,RCA-Victor AVL-3775 7022,
5560,Recuerdo,Orquesta Osvaldo Pugliese,Instrumental,1944-03-31,Buenos Aires,Tango,Osvaldo Pugliese,Eduardo Moreno,1924,Odeon 7663 13685,319
5561,Recuerdo,Orquesta Osvaldo Pugliese,Instrumental,1985-04-25,Buenos Aires,Tango,Osvaldo Pugliese,Eduardo Moreno,1924,Odeon,
5562,Recuerdo,Orquesta Osvaldo Pugliese,Instrumental,1985-12-26,Buenos Aires,Tango,Osvaldo Pugliese,Eduardo Moreno,1924,Odeon En el Colón,
5563,Recuerdo,Orquesta Osvaldo Pugliese,Instrumental,1989-06-26,Amsterdam,Tango,Osvaldo Pugliese,Eduardo Moreno,1924,Odeon,
5564,Recuerdo,Orquesta Ricardo Tanturi,Instrumental,1942-11-04,Buenos Aires,Tango,Osvaldo Pugliese,Eduardo Moreno,1924,RCA-Victor 39776 84037,
5565,Recuerdo,Orquesta Osvaldo Pugliese,Jorge Maciel,1966,Buenos Aires,Tango,Osvaldo Pugliese,Eduardo Moreno,1924,Philips 82119 07.1967,320
5566,Recuerdo [b],Orquesta Ricardo Tanturi,Alberto Castillo,1941-01-08,Buenos Aires,Vals,Alfredo Pelaia,Alfredo Pelaia,,RCA-Victor 39204 39739,
5567,Recuerdo de ayer,Los Muchachos de Antes-Dir: Roberto Siri,Instrumental,2007,Buenos Aires,Tango,"Roberto Siri, Oscar De Elía",,,Fonocal 860,7169
5568,Recuerdo de Bahía,Orquesta Miguel Caló,Instrumental,1959,Brasil,Arr. en tango,Dorival Caymmi,,,Odeon LDM-8143 12150,
5569,Recuerdo malevo,,Carlos Gardel,1933-02-22,Buenos Aires,Tango,Carlos Gardel,Alfredo Le Pera,1933,Odeon 18885 7350/1,1501
5570,Recuerdo malevo,Orquesta Ricardo Tanturi,Alberto Castillo,1941-12-23,Buenos Aires,Tango,Carlos Gardel,Alfredo Le Pera,1933,RCA-Victor 39494 59961,
5571,Recuerdos de bohemia,Orquesta Aníbal Troilo,Alberto Marino,1946-03-12,Buenos Aires,Tango,Enrique Delfino,Manuel Romero,1935,RCA-Victor 60-0900 82028/82029,
5572,Recuerdos de bohemia,Solo de bandoneón de Máximo Mori,Instrumental,,,Tango,Enrique Delfino,Manuel Romero,1935,,5584
5573,Recuerdos de la pampa,Orquesta Juan Canaro,Ernesto Famá,1931-10-27,Buenos Aires,Vals,Rodolfo Duclós,Rodolfo Duclós,1931,RCA-Victor 37090 BAVE-66509,
5574,Recuerdos de la pampa,Orquesta Juan D'Arienzo,Alberto Echagüe,1939-05-04,Buenos Aires,Vals,Rodolfo Duclós,Rodolfo Duclós,1931,RCA-Victor 38715 12770,
5575,Recuerdos de La Pampa,,Instrumental,,,Tango,Alfredo Bevilacqua,Antonio Polito,,,
5576,Recuerdos de La Pampa,Sexteto Ciriaco Ortiz,Instrumental,1952-12-10,Buenos Aires,Tango,Alfredo Bevilacqua,Antonio Polito,,RCA-Victor,
5577,Recuerdos de tu amor,Conjunto José Teixidó,Jacqueline Sigaut,2005,Buenos Aires,Tango,José Ogivieki,Adela Balbín,,Unión de Músicos Independientes,5484
5578,Recuerdos de una madre,Orquesta Alfredo Attadía,Enzo Valentino,1952-06-17,Buenos Aires,Vals,Enzo Valentino,Juan Pedro López,,Pathé,
5579,Recuerdos de una madre,Orquesta Domingo Federico,Enzo Valentino,1950-03-20,Buenos Aires,Vals,Enzo Valentino,Juan Pedro López,,RCA-Victor 60-1927 91596,3022
5580,Recuerdos de una madre,,Enzo Valentino,1954,Buenos Aires,Vals,Enzo Valentino,Juan Pedro López,,T.K.,
5581,Recuerdos de Zambonini,Quinteto Genaro Espósito,Instrumental,1913,Buenos Aires,Tango,Ernesto Zambonini,,,Atlanta 189 65164,5755
5582,Reencuentro de amor,Orquesta Osvaldo Pugliese,Adrián Guida,1985-06-28,Buenos Aires,Tango,Ramón Quevedo,Ángel Robledo,,Odeon,
5583,Reflexionemos,Orquesta Alfredo Gobbi,Carlos Yanel,1957-10-08,Buenos Aires,Tango,Juan Pablo Marín,Juan Pablo Marín,1957,RCA-Victor 1A-1436 TO380,
5584,Reflexionemos,,Nina Miranda,1957,Buenos Aires,Tango,Juan Pablo Marín,Juan Pablo Marín,1957,Odeon,
5585,Reír llorando,Orquesta Emilio Orlando,Alberto Ortiz,1957,Buenos Aires,Tango,Osvaldo Berlingieri,José Luaces,,Pampa,6403
5586,Rejas y glicinas,Orquesta Ángel Vargas dir: Edelmiro D'Amario,Ángel Vargas,1957-08-23,Buenos Aires,Vals,Salvador Sauco,"Oscar Vidal, Ubaldo Monti",,RCA-Victor 1A-1376 12TB0309,
5587,Reliquia gaucha,Orquesta Pedro Maffia,Luis Díaz,1930,Buenos Aires,Tango,Emilio Sola,Juan Fulginiti,,Brunswick 1424-B,
5588,Remangate las enaguas,Orquesta Pedro Maffia,Instrumental,1930,Buenos Aires,Ranchera,Oscar Rossano,Juan Velich,,Columbia Record 6010-B,
5589,Remembranza,Orquesta Alfredo De Angelis,Carlos Dante,1954-12-28,Buenos Aires,Tango,Mario Melfi,Mario Battistella,1934,Odeon 51667-A 19896,
5590,Remembranza,Orquesta Alfredo Gobbi,Jorge Maciel,1948-09-08,Buenos Aires,Tango,Mario Melfi,Mario Battistella,1934,RCA-Victor 60-1667 91092,
5591,Remembranza,Orquesta Osvaldo Pugliese,Jorge Maciel,1956-07-04,Buenos Aires,Tango,Mario Melfi,Mario Battistella,1934,Odeon 51968 21123,
5592,Remembranza,Orquesta Ricardo Malerba,Orlando Medina,1943-02-12,Buenos Aires,Tango,Mario Melfi,Mario Battistella,1934,Odeon 5554 12578,
5593,Remembranza,Orquesta Ricardo Tanturi,Osvaldo Ribó,1947-05-09,Buenos Aires,Tango,Mario Melfi,Mario Battistella,1934,RCA-Victor 60-1319 83415,
5594,Remembranza,,Héctor Palacios,1937,Buenos Aires,Tango,Mario Melfi,Mario Battistella,1934,Odeon 41179 9000/1,885
5595,Reminiscencias [b],Orquesta Miguel Caló,Roberto Luque,1962,Buenos Aires,Vals,Luis Aguirre Pinto,Luis Aguirre Pinto,,Odeon DTOA-1433 CHI-5233,
